Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,Library Name,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,BioSampleModel,geo_loc_name,analyte_type,biospecimen_repository,biospecimen_repository_sample_id,body_site,Consent code,dbGaP accession,histological_type,is_tumor,study_design,study_name,submitted_subject_id,HOST,tissue,lat_lon,Sample_name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environment_(biome),environment_(feature),environment_(material),external_id,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_vaginal_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,investigation_type,project_name,Sequencing_method,Submitter_Id,Cohort,env_broad_scale,env_local_scale,env_medium,ETHNICITY,host_age,Menses,pregnant,subject,timepoint,vaginal_ph,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,scientific_name,sex,isolate,AGE,source_name,BREED,treatment,BIOMATERIAL_PROVIDER,strain,JGI_accession,cell_line,isolation_source,cell_type,ENA_first_public,ENA_last_update,Sample_ID,replicate,genotype,GEO_Accession (exp),infection,dev_stage,Sample_inf,animal_id,Gestation_day,sample_type,sub_species,Cultivar,Ecotype,agent,host_diabetic_status,mouse_strain,time,time_point,culture_collection,host_tissue_sampled,donor_id,lab,animal_age_at_collection,brca_genotype,collected_by,Developmental_stage,fasted_status,health_status_at_collection,host_disease,material,Organism_part,Project,specimen_collection_date,specimen_collection_protocol,tumor_source_tissue,tumor_type,individual
SRR35424441,RNA-Seq,202,8270101190,PRJNA1329299,SAMN51415668,2525559333,DUKE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30503656,Illumina NovaSeq X Plus,PAIRED,PolyA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2025-09-16T00:00:00Z,2025-09-16T15:27:00Z,1,Vaginal_SeV2,SRP620835,Lib11,2023-02,USA,North America,Human,USA: North Carolina,,,,,,,,,,,,,Vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,Individual 2 Sendai virus 2,1 week,,,,Lifeline Cell Techologies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35424434,RNA-Seq,202,6942221062,PRJNA1329299,SAMN51415665,2125297218,DUKE UNIVERSITY,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX30503663,Illumina NovaSeq X Plus,PAIRED,PolyA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2025-09-16T00:00:00Z,2025-09-16T15:26:00Z,1,Vaginal_Mock2,SRP620835,Lib8,2023-02,USA,North America,Human,USA: North Carolina,,,,,,,,,,,,,Vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,Individual 2 Mock 2,1 week,,,,Lifeline Cell Techologies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35424432,RNA-Seq,202,7834488594,PRJNA1329299,SAMN51415667,2398697714,DUKE UNIVERSITY,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX30503665,Illumina NovaSeq X Plus,PAIRED,PolyA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2025-09-16T00:00:00Z,2025-09-16T15:26:00Z,1,Vaginal_SeV1,SRP620835,Lib10,2023-02,USA,North America,Human,USA: North Carolina,,,,,,,,,,,,,Vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,Individual 2 Sendai virus 1,1 week,,,,Lifeline Cell Techologies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35424433,RNA-Seq,202,7793677524,PRJNA1329299,SAMN51415666,2370977815,DUKE UNIVERSITY,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX30503664,Illumina NovaSeq X Plus,PAIRED,PolyA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2025-09-16T00:00:00Z,2025-09-16T15:25:00Z,1,Vaginal_Mock3,SRP620835,Lib9,2023-02,USA,North America,Human,USA: North Carolina,,,,,,,,,,,,,Vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,Individual 2 Mock 3,1 week,,,,Lifeline Cell Techologies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35424435,RNA-Seq,202,7845802008,PRJNA1329299,SAMN51415664,2396300060,DUKE UNIVERSITY,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX30503662,Illumina NovaSeq X Plus,PAIRED,PolyA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2025-09-16T00:00:00Z,2025-09-16T15:25:00Z,1,Vaginal_Mock1,SRP620835,Lib7,2023-02,USA,North America,Human,USA: North Carolina,,,,,,,,,,,,,Vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,Individual 2 Mock 1,1 week,,,,Lifeline Cell Techologies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16214833,RNA-Seq,235,6598296777,PRJNA766136,SAMN21619732,2094571773,"INTERNATIONAL PEACE MARTERNITY AND CHILD HEALTH HOSPITAL, SHANGHAI JIAO TONG UNIVERSITY",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12496876,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,human reproductive system metagenome,ILLUMINA,2025-09-24T00:00:00Z,2021-10-06T06:20:00Z,1,216C,SRP338662,216C,missing,uncalculated,uncalculated,Metagenome or environmental,missing,,,,,,,,,,,,Homo sapiens,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,Adult,,,,Yaoyao Tu,,,,Vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16214834,RNA-Seq,221,4843231475,PRJNA766136,SAMN21619733,1474144770,"INTERNATIONAL PEACE MARTERNITY AND CHILD HEALTH HOSPITAL, SHANGHAI JIAO TONG UNIVERSITY",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12496875,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,human reproductive system metagenome,ILLUMINA,2025-09-24T00:00:00Z,2021-10-06T06:19:00Z,1,219C,SRP338662,219C,missing,uncalculated,uncalculated,Metagenome or environmental,missing,,,,,,,,,,,,Homo sapiens,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,Adult,,,,Yaoyao Tu,,,,Vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16214835,RNA-Seq,280,4820775993,PRJNA766136,SAMN21619734,1473111324,"INTERNATIONAL PEACE MARTERNITY AND CHILD HEALTH HOSPITAL, SHANGHAI JIAO TONG UNIVERSITY",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12496874,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,human reproductive system metagenome,ILLUMINA,2025-09-24T00:00:00Z,2021-10-06T06:19:00Z,1,222C,SRP338662,222C,missing,uncalculated,uncalculated,Metagenome or environmental,missing,,,,,,,,,,,,Homo sapiens,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,Adult,,,,Yaoyao Tu,,,,Vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16214839,RNA-Seq,280,244784205,PRJNA766136,SAMN21619738,74716765,"INTERNATIONAL PEACE MARTERNITY AND CHILD HEALTH HOSPITAL, SHANGHAI JIAO TONG UNIVERSITY",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12496870,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,human reproductive system metagenome,ILLUMINA,2025-09-24T00:00:00Z,2021-10-06T06:07:00Z,1,238C,SRP338662,238C,missing,uncalculated,uncalculated,Metagenome or environmental,missing,,,,,,,,,,,,Homo sapiens,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,Adult,,,,Yaoyao Tu,,,,Vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16214831,RNA-Seq,302,6772324632,PRJNA766136,SAMN21619730,2084200210,"INTERNATIONAL PEACE MARTERNITY AND CHILD HEALTH HOSPITAL, SHANGHAI JIAO TONG UNIVERSITY",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12496878,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,human reproductive system metagenome,ILLUMINA,2025-09-24T00:00:00Z,2021-10-06T06:18:00Z,1,202C,SRP338662,202C,missing,uncalculated,uncalculated,Metagenome or environmental,missing,,,,,,,,,,,,Homo sapiens,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,Adult,,,,Yaoyao Tu,,,,Vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16214832,RNA-Seq,227,1602900369,PRJNA766136,SAMN21619731,499443160,"INTERNATIONAL PEACE MARTERNITY AND CHILD HEALTH HOSPITAL, SHANGHAI JIAO TONG UNIVERSITY",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12496877,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,human reproductive system metagenome,ILLUMINA,2025-09-24T00:00:00Z,2021-12-30T15:04:00Z,1,212C,SRP338662,212C,missing,uncalculated,uncalculated,Metagenome or environmental,missing,,,,,,,,,,,,Homo sapiens,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,Adult,,,,Yaoyao Tu,,,,Vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16214836,RNA-Seq,219,6835740156,PRJNA766136,SAMN21619735,2079752034,"INTERNATIONAL PEACE MARTERNITY AND CHILD HEALTH HOSPITAL, SHANGHAI JIAO TONG UNIVERSITY",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12496873,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,human reproductive system metagenome,ILLUMINA,2025-09-24T00:00:00Z,2021-10-06T06:21:00Z,1,229C,SRP338662,229C,missing,uncalculated,uncalculated,Metagenome or environmental,missing,,,,,,,,,,,,Homo sapiens,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,Adult,,,,Yaoyao Tu,,,,Vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16214838,RNA-Seq,187,4543044843,PRJNA766136,SAMN21619737,1381977615,"INTERNATIONAL PEACE MARTERNITY AND CHILD HEALTH HOSPITAL, SHANGHAI JIAO TONG UNIVERSITY",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12496871,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,human reproductive system metagenome,ILLUMINA,2025-09-24T00:00:00Z,2021-10-06T06:19:00Z,1,236C,SRP338662,236C,missing,uncalculated,uncalculated,Metagenome or environmental,missing,,,,,,,,,,,,Homo sapiens,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,Adult,,,,Yaoyao Tu,,,,Vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16214837,RNA-Seq,231,6828774938,PRJNA766136,SAMN21619736,2129925767,"INTERNATIONAL PEACE MARTERNITY AND CHILD HEALTH HOSPITAL, SHANGHAI JIAO TONG UNIVERSITY",public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12496872,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,human reproductive system metagenome,ILLUMINA,2025-09-24T00:00:00Z,2021-10-06T06:21:00Z,1,230C,SRP338662,230C,missing,uncalculated,uncalculated,Metagenome or environmental,missing,,,,,,,,,,,,Homo sapiens,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,Adult,,,,Yaoyao Tu,,,,Vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27348714,RNA-Seq,302,11924284874,PRJNA1057098,SAMN39123518,3871602586,"INFECTIOUS DISEASE IMMUNOLOGY, STATENS SERUM INSTITUT",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23025535,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Oryctolagus cuniculus,ILLUMINA,2025-02-10T00:00:00Z,2023-12-26T15:21:00Z,1,GSM7991683,SRP480115,GSM7991683,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vagina,,with tissue particles,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27348715,RNA-Seq,302,9623177754,PRJNA1057098,SAMN39123519,3136814706,"INFECTIOUS DISEASE IMMUNOLOGY, STATENS SERUM INSTITUT",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23025534,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Oryctolagus cuniculus,ILLUMINA,2025-02-10T00:00:00Z,2023-12-26T15:20:00Z,1,GSM7991682,SRP480115,GSM7991682,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vagina,,without particles,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27348716,RNA-Seq,302,10610661884,PRJNA1057098,SAMN39123520,3452230201,"INFECTIOUS DISEASE IMMUNOLOGY, STATENS SERUM INSTITUT",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23025533,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Oryctolagus cuniculus,ILLUMINA,2025-02-10T00:00:00Z,2023-12-26T15:20:00Z,1,GSM7991681,SRP480115,GSM7991681,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vagina,,control,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27348717,RNA-Seq,302,10883434324,PRJNA1057098,SAMN39123521,3522542720,"INFECTIOUS DISEASE IMMUNOLOGY, STATENS SERUM INSTITUT",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23025532,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Oryctolagus cuniculus,ILLUMINA,2025-02-10T00:00:00Z,2023-12-26T15:20:00Z,1,GSM7991680,SRP480115,GSM7991680,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vagina,,control,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27348718,RNA-Seq,302,11119398098,PRJNA1057098,SAMN39123522,3605966232,"INFECTIOUS DISEASE IMMUNOLOGY, STATENS SERUM INSTITUT",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23025531,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Oryctolagus cuniculus,ILLUMINA,2025-02-10T00:00:00Z,2023-12-26T15:22:00Z,1,GSM7991679,SRP480115,GSM7991679,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vagina,,without particles,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27348719,RNA-Seq,302,12939578674,PRJNA1057098,SAMN39123523,4198414596,"INFECTIOUS DISEASE IMMUNOLOGY, STATENS SERUM INSTITUT",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23025530,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Oryctolagus cuniculus,ILLUMINA,2025-02-10T00:00:00Z,2023-12-26T15:22:00Z,1,GSM7991678,SRP480115,GSM7991678,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vagina,,with tissue particles,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27348720,RNA-Seq,302,14058811814,PRJNA1057098,SAMN39123524,4616573887,"INFECTIOUS DISEASE IMMUNOLOGY, STATENS SERUM INSTITUT",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23025529,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Oryctolagus cuniculus,ILLUMINA,2025-02-10T00:00:00Z,2023-12-26T15:17:00Z,1,GSM7991677,SRP480115,GSM7991677,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vagina,,sham,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27348721,RNA-Seq,302,13594938002,PRJNA1057098,SAMN39123525,4449804290,"INFECTIOUS DISEASE IMMUNOLOGY, STATENS SERUM INSTITUT",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23025528,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Oryctolagus cuniculus,ILLUMINA,2025-02-10T00:00:00Z,2023-12-26T15:17:00Z,1,GSM7991676,SRP480115,GSM7991676,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vagina,,control,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27348722,RNA-Seq,302,13649308874,PRJNA1057098,SAMN39123526,4439586413,"INFECTIOUS DISEASE IMMUNOLOGY, STATENS SERUM INSTITUT",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23025527,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Oryctolagus cuniculus,ILLUMINA,2025-02-10T00:00:00Z,2023-12-26T15:23:00Z,1,GSM7991675,SRP480115,GSM7991675,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vagina,,control,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27348723,RNA-Seq,302,11577538742,PRJNA1057098,SAMN39123527,3774292879,"INFECTIOUS DISEASE IMMUNOLOGY, STATENS SERUM INSTITUT",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23025526,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Oryctolagus cuniculus,ILLUMINA,2025-02-10T00:00:00Z,2023-12-26T15:21:00Z,1,GSM7991674,SRP480115,GSM7991674,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vagina,,with tissue particles,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27348724,RNA-Seq,302,11957953646,PRJNA1057098,SAMN39123528,3874030990,"INFECTIOUS DISEASE IMMUNOLOGY, STATENS SERUM INSTITUT",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23025525,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Oryctolagus cuniculus,ILLUMINA,2025-02-10T00:00:00Z,2023-12-26T15:16:00Z,1,GSM7991673,SRP480115,GSM7991673,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vagina,,sham,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27348725,RNA-Seq,302,12129405388,PRJNA1057098,SAMN39123529,3947211010,"INFECTIOUS DISEASE IMMUNOLOGY, STATENS SERUM INSTITUT",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23025524,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Oryctolagus cuniculus,ILLUMINA,2025-02-10T00:00:00Z,2023-12-26T15:17:00Z,1,GSM7991672,SRP480115,GSM7991672,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vagina,,control,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27348726,RNA-Seq,302,10326047722,PRJNA1057098,SAMN39123530,3375729984,"INFECTIOUS DISEASE IMMUNOLOGY, STATENS SERUM INSTITUT",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23025523,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Oryctolagus cuniculus,ILLUMINA,2025-02-10T00:00:00Z,2023-12-26T15:20:00Z,1,GSM7991671,SRP480115,GSM7991671,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vagina,,control,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27348727,RNA-Seq,302,12549348770,PRJNA1057098,SAMN39123531,4087237268,"INFECTIOUS DISEASE IMMUNOLOGY, STATENS SERUM INSTITUT",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23025522,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Oryctolagus cuniculus,ILLUMINA,2025-02-10T00:00:00Z,2023-12-26T15:17:00Z,1,GSM7991670,SRP480115,GSM7991670,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vagina,,without particles,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27348728,RNA-Seq,302,10899719674,PRJNA1057098,SAMN39123532,3552637752,"INFECTIOUS DISEASE IMMUNOLOGY, STATENS SERUM INSTITUT",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23025521,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Oryctolagus cuniculus,ILLUMINA,2025-02-10T00:00:00Z,2023-12-26T15:15:00Z,1,GSM7991669,SRP480115,GSM7991669,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vagina,,with tissue particles,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27348729,RNA-Seq,302,12466151696,PRJNA1057098,SAMN39123533,4085442017,"INFECTIOUS DISEASE IMMUNOLOGY, STATENS SERUM INSTITUT",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23025520,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Oryctolagus cuniculus,ILLUMINA,2025-02-10T00:00:00Z,2023-12-26T15:27:00Z,1,GSM7991668,SRP480115,GSM7991668,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vagina,,sham,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4421394,RNA-Seq,202,14842924448,PRJNA30709,SAMN05896924,10693816782,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2243703,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-14T00:00:00Z,2016-10-13T18:24:00Z,1,ENCODE biosample ENCBS158OEU,SRP013565,,,,,,,,,,,,,,,,,,,vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,53 year,,,,,,,,,,,,,,,GSM2343283,,adult,,,,tissue,,,,,,,,,,,ENCDO793LXB,"Thomas Gingeras, CSHL",,,,,,,,,,,,,,,
SRR5144220,RNA-Seq,202,16705333138,PRJNA238612,SAMN02838099,10438346584,NIH-PHS000720,GRU-PUB-MDS,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.dbgap,s3.us-east-1",SRX2462682,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-01-05T00:00:00Z,2022-11-23T15:05:00Z,2,RMS_2079_tumor,SRP048220,RMS2079tumor_T,,,,,,DNA,NCI_PediatricRhabdomyosarcoma,RMS_2079_tumor,Vulva,1,phs000720,Alveolar,Yes,Case Set,Genomic Sequencing of Pediatric Rhabdomyosarcoma,RMS_2079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23360254,RNA-Seq,152,2869889656,PRJNA932241,SAMN33185237,1043015207,THE UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19301498,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2024-03-25T00:00:00Z,2023-02-07T11:34:00Z,1,GSM7030050,SRP421319,GSM7030050,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,Tubular adenoma,,,,Caucasian,,,,Precancer,Low grade dysplasia,Not hispanic or latino,female,Yes,Descending colon,MSS,MSH6,Tubular adenoma,LS1,,,FFPE,Vulva,,,,,,,,,,,,,,,,,55,Tubular adenoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
